https://github.com/CyanogenMod/android_packages_apps_Gallery3D	mobile
https://github.com/dhanji/sitebricks	development
https://github.com/arduino/Arduino	other
https://github.com/basho/riak-java-client	databases
https://github.com/Greplin/greplin-lucene-utils	other
https://github.com/nathanmarz/storm	other
https://github.com/fabrantes/rockonnggl	other
https://github.com/fernandezpablo85/scribe-java	other
https://github.com/SpringSource/spring-data-jpa	databases
https://github.com/joewalnes/webbit	networking
https://github.com/jhy/jsoup	other
https://github.com/ogrisel/pignlproc	other
https://github.com/apache/lucene-solr	other
https://github.com/sirthias/parboiled	other
https://github.com/kaeppler/signpost	other
https://github.com/essentials/Essentials	games
https://github.com/yahoo/howl	databases
https://github.com/tjake/Solandra	databases
https://github.com/apache/hive	databases
https://github.com/sporst/SWFREtools	other
https://github.com/sirthias/pegdown	other
https://github.com/cgbystrom/netty-tools	networking
https://github.com/jeresig/processing-js	graphics
https://github.com/apache/hadoop-common	other
https://github.com/TheYeti/Permissions	games
https://github.com/yahoo/oozie	other
https://github.com/talios/clojure-maven-plugin	development
https://github.com/neo4j-attic/graphdb	databases
https://github.com/notnoop/java-apns	other
https://github.com/flyingsaucerproject/flyingsaucer	other
https://github.com/riptano/brisk	databases
https://github.com/vrapper/vrapper	editors/IDE
https://github.com/aching/Giraph	other
https://github.com/sgothel/jogl	graphics
https://github.com/spullara/mustache.java	other
https://github.com/beders/Resty	networking
https://github.com/aptana/studio3	editors/IDE
https://github.com/jbellis/jamm	other
https://github.com/ProjectCCNx/ccnx	networking
https://github.com/droolsjbpm/drools	other
https://github.com/sonatype/polyglot-maven	development
https://github.com/Bukkit/SamplePlugin	games
https://github.com/codahale/metrics	other
https://github.com/neo4j/spatial	databases
https://github.com/tinkerpop/gremlin	other
https://github.com/bigbluebutton/bigbluebutton	other
https://github.com/javasoze/bobo	other
https://github.com/bndtools/bndtools	editors/IDE
https://github.com/quartzjer/TeleHash	other
https://github.com/weld/core	other
https://github.com/hibernate/hibernate-core	databases
https://github.com/nddrylliog/ooc	other
https://github.com/alphazero/jredis	databases
https://github.com/fullwall/Citizens	games
https://github.com/nicksieger/refactoring-to-rails	other
https://github.com/CyanogenMod/android_packages_apps_FileManager	mobile
https://github.com/apache/wicket	webapps
https://github.com/akkumar/hbasene	databases
https://github.com/commonsguy/cwac-touchlist	mobile
https://github.com/openUtility/menagerie	other
https://github.com/eddieringle/hubroid	mobile
https://github.com/apache/hadoop-hdfs	other
https://github.com/lmco/eurekastreams	other
https://github.com/powerbot/RSBot	games
https://github.com/jimwebber/neo4j-tutorial	other
https://github.com/cloudera/crunch	other
https://github.com/fernandezpablo85/scribe	other
https://github.com/bnd/bnd	other
https://github.com/m2ym/rsense	development
https://github.com/ginatrapani/todo.txt-touch	mobile
https://github.com/tinkerpop/pipes	other
https://github.com/CSEMike/OneSwarm	other
https://github.com/sanity/Athena	other
https://github.com/ModeShape/modeshape	databases
https://github.com/apache/avro	other
https://github.com/getrailo/railo	development
https://github.com/liferay/liferay-plugins	other
https://github.com/felis/USB_Host_Shield	other
https://github.com/SpringSource/spring-data-document	databases
https://github.com/mixare/mixare	mobile
https://github.com/operasoftware/operadriver	other
https://github.com/Hidendra/LWC	games
https://github.com/bengarney/PBLabsProfiler	other
https://github.com/davidB/maven-scala-plugin	development
https://github.com/apache/mahout	other
https://github.com/Bukkit/ScrapBukkit	games
https://github.com/cloudfoundry/vcap-java	other
https://github.com/Diablo-D3/DiabloMiner	other
https://github.com/s4/examples	other
https://github.com/tenderlove/nokogiri	other
https://github.com/douglascrockford/JSON-java	other
https://github.com/facebook/facebook-android-sdk	mobile
https://github.com/msgpack/msgpack-rpc	other
https://github.com/jayway/robotium	development
https://github.com/SpringSource/grails-data-mapping	databases
https://github.com/stumbleupon/asynchbase	databases
https://github.com/novoda/RESTProvider	mobile
https://github.com/badlogic/libgdx	development
https://github.com/mozilla/rhino	other
https://github.com/ThreeTen/threeten	other
https://github.com/jamesladd/old-redline-smalltalk	other
https://github.com/sunlightlabs/congress	mobile
https://github.com/dtolabs/rundeck	other
https://github.com/wwadge/bonecp	databases
https://github.com/FlowingMedia/TimeFlow	other
https://github.com/yui/yuicompressor	other
https://github.com/jclouds/jclouds	other
https://github.com/verekia/initializr	other
https://github.com/jbossas/jboss-as	other
https://github.com/RJ/irccat	other
https://github.com/cucumber/cucumber-jvm	other
https://github.com/tinkerpop/blueprints	other
