https://github.com/raymyers/JHaml	other
https://github.com/Zren/Towny	games
https://github.com/xtremelabs/robolectric	development
https://github.com/dashorst/dashboard	other
https://github.com/jline/jline	editors/IDE
https://github.com/outoftime/solr-spatial-light	other
https://github.com/mandubian/siena	other
https://github.com/eandrejko/RSense.tmbundle	editors/IDE
https://github.com/kohsuke/args4j	development
https://github.com/samkio/Levelcraft	games
https://github.com/krukow/clj-ds	development
https://github.com/jnioche/behemoth	other
https://github.com/krka/kahlua2	other
https://github.com/factorylabs/ruby-mine-settings	development
https://github.com/krestenkrab/riak-java-pb-client	networking
https://github.com/apache/tapestry5	webapps
https://github.com/Netflix/curator	databases
https://github.com/jenkinsci/email-ext-plugin	other
https://github.com/SpringSource/spring-data-jpa-examples	other
https://github.com/thucydides-webtests/thucydides	webapps
https://github.com/directededge/directed-edge-bindings	webapps
https://github.com/greenlaw110/play-morphia	databases
https://github.com/wg/lettuce	networking
https://github.com/martint/jmxutils	development
https://github.com/andresteingress/gcontracts	mobile
https://github.com/twitter/twitter-text-java	webapps
https://github.com/seam/persistence	development
https://github.com/droolsjbpm/droolsjbpm-knowledge	other
https://github.com/wolips/wolips	other
https://github.com/apache/whirr	networking
https://github.com/hyperic/jcollectd	development
https://github.com/spreadthesource/wooki	editors/IDE
https://github.com/enonic/cms-ce	other
https://github.com/IVPR/Weave	development
https://github.com/markfguerra/GLWallpaperService	games
https://github.com/SpringSource/spring-data-document-examples	databases
https://github.com/infochimps/wonderdog	development
https://github.com/gistinc/TwitterClient	webapps
https://github.com/jfp/play-search	other
https://github.com/t3hk0d3/PermissionsEx	games
https://github.com/drevell/megalon	databases
https://github.com/simplegeo/java-simplegeo	networking
https://github.com/brutall/brut.apktool	development
https://github.com/hibernate/hibernate-search	other
https://github.com/arquillian/arquillian-core	webapps
https://github.com/tleese22/google-app-engine-jappstart	development
https://github.com/aptana/studio2	editors/IDE
https://github.com/mbien/jocl	graphics
https://github.com/dain/leveldb	databases
https://github.com/jbrisbin/vcloud	development
https://github.com/kungfoo/geohash-java	other
https://github.com/torquebox/jruby-maven-plugins	editors/IDE
https://github.com/boundary/high-scale-lib	development
https://github.com/iConomy/Register	games
https://github.com/jexp/jpatterns	other
https://github.com/adamfisk/LittleProxy	networking
https://github.com/digg/awacs	other
https://github.com/cretz/gwt-node	other
https://github.com/Jasig/cas	webapps
https://github.com/bixolabs/cascading.avro	other
https://github.com/commonsguy/cwac-merge	mobile
https://github.com/cloudera/hoop	networking
https://github.com/seam/security	development
https://github.com/jsankey/android-junit-report	mobile
https://github.com/chirino/hawtdispatch	development
https://github.com/sonatype/sonatype-aether	editors/IDE
https://github.com/jbossas/jboss-modules	development
https://github.com/jenkinsci/gerrit-trigger-plugin	other
https://github.com/magro/memcached-session-manager	webapps
https://github.com/SpringSource/spring-integration	other
https://github.com/SpoutDev/SpoutAPI	games
https://github.com/rhuss/jolokia	networking
https://github.com/mth/yeti	other
https://github.com/droolsjbpm/droolsjbpm	other
https://github.com/rackspace/java-cloudfiles	development
https://github.com/rgladwell/m2e-android	mobile
https://github.com/headius/surinx	development
https://github.com/Aconex/elasticflume	webapps
https://github.com/powerbot/Scripts	other
https://github.com/rayh/xcode-hudson-plugin	development
https://github.com/fabiokung/clustered-jruby	other
https://github.com/structr/structr	other
https://github.com/psiegman/epublib	development
https://github.com/sanity/quickdt	development
https://github.com/Multiverse/Multiverse-Core	games
https://github.com/skyred/DrupalCloud	other
https://github.com/brix-cms/brix-cms	webapps
https://github.com/haxzamatic/Templatebread	mobile
https://github.com/cbeams/spring-framework	development
https://github.com/onesocialweb/osw-openfire-plugin	networking
https://github.com/trendrr/strest-server	networking
https://github.com/linkedin/datafu	development
https://github.com/lorensiuswlt/NewQuickAction	mobile
https://github.com/sbastn/com.happyprog.tdgotchi	other
https://github.com/ahmetalpbalkan/orman	development
https://github.com/clarkware/jdepend	development
https://github.com/webmetrics/browsermob-proxy	webapps
https://github.com/square/retrofit	mobile
https://github.com/duns/maven-nar-plugin	editors/IDE
https://github.com/srt/asterisk-java	networking
https://github.com/carrotsearch/smartsprites	graphics
https://github.com/droolsjbpm/droolsjbpm-integration	other
https://github.com/Dawnthorn/nagare	mobile
https://github.com/bobmcwhirter/jboss-rails	other
